schweiz	0.00698934925170157
land	0.00381831614873126
menschen	0.001896081649198742
schweizer	0.0018568523736980783
freiheit	0.0017457027597795314
welt	0.0017391645471960876
leben	0.0014514831935245542
zukunft	0.0013207189418556755
august	0.0011899546901867968
unseren	0.0010788050762682497
unserem	0.00104611401335103
landes	0.0010199611630172544
unseres	0.0010134229504338104
geschichte	0.0009807318875165907
weg	0.0008826586987649317
sicherheit	0.0008826586987649317
demokratie	0.0008499676358477119
bürger	0.0007780472974298286
europa	0.000732279809345721
feiern	0.0007192033841788332
eu	0.0007061269590119453
bundesrat	0.0007061269590119453
werte	0.0007061269590119453
gemeinsam	0.0006930505338450574
verantwortung	0.0006734358960947257
gesellschaft	0.0006668976835112817
steht	0.0006538212583443938
wirtschaft	0.0006472830457609498
staat	0.0006407448331775059
liebe	0.000634206620594062
wohlstand	0.0005949773450933984
politische	0.0005884391325099545
politischen	0.0005884391325099545
finden	0.0005688244947596226
wissen	0.0005492098570092908
herren	0.0005492098570092908
kultur	0.0005361334318424029
lassen	0.0005361334318424029
stark	0.000529595219258959
damen	0.000529595219258959
stolz	0.000529595219258959
braucht	0.0005099805815086272
wünsche	0.0005099805815086272
heimat	0.0005099805815086272
bleiben	0.0005034423689251833
einfach	0.0005034423689251833
volk	0.0004969041563417393
solidarität	0.0004969041563417393
letzten	0.0004903659437582953
bevölkerung	0.0004772895185914075
stehen	0.0004576748808410757
nationalfeiertag	0.0004576748808410757
stellen	0.0004576748808410757
sagen	0.0004511366682576317
vielfalt	0.0004511366682576317
selber	0.00044459845567418777
unabhängigkeit	0.00044459845567418777
wichtig	0.00043806024309074387
sehen	0.00043806024309074387
politik	0.0004315220305072999
grenzen	0.0004315220305072999
gilt	0.00042498381792385596
bedeutet	0.00042498381792385596
denken	0.00041844560534041206
arbeit	0.0004119073927569681
erhalten	0.0004119073927569681
staaten	0.00040536918017352415
sicher	0.00039883096759008024
erfolg	0.0003922927550066363
identität	0.0003922927550066363
frage	0.00038575454242319233
bürgerinnen	0.00038575454242319233
kanton	0.00038575454242319233
sogar	0.00038575454242319233
genau	0.00037921632983974843
unternehmen	0.00037921632983974843
gehört	0.00037921632983974843
gemeinschaft	0.00037921632983974843
tradition	0.00037921632983974843
zusammenhalt	0.0003726781172563045
frieden	0.0003661399046728605
herausforderungen	0.0003661399046728605
internationalen	0.0003596016920894166
vertrauen	0.0003596016920894166
gleichzeitig	0.00035306347950597267
geben	0.0003465252669225287
respekt	0.0003465252669225287
nehmen	0.0003465252669225287
europäischen	0.00033998705433908475
ausland	0.00033998705433908475
stärken	0.00033344884175564085
nachbarn	0.00033344884175564085
interessen	0.00033344884175564085
weiss	0.00033344884175564085
lösungen	0.0003269106291721969
all	0.0003269106291721969
fest	0.00032037241658875294
system	0.00032037241658875294
generationen	0.00032037241658875294
liegt	0.00032037241658875294
schliesslich	0.00032037241658875294
fragen	0.00032037241658875294
eidgenossenschaft	0.00031383420400530904
entwicklung	0.00031383420400530904
neu	0.00031383420400530904
zeiten	0.00031383420400530904
mitbürger	0.0003072959914218651
manchmal	0.0003072959914218651
institutionen	0.0003072959914218651
beziehungen	0.00030075777883842113
halten	0.00030075777883842113
länder	0.00030075777883842113
jedes	0.00030075777883842113
zeigt	0.00030075777883842113
pro	0.00029421956625497723
mut	0.00029421956625497723
klar	0.00029421956625497723
brauchen	0.00029421956625497723
tragen	0.00029421956625497723
nächsten	0.00029421956625497723
schweizerinnen	0.00029421956625497723
erfolgreich	0.00029421956625497723
offenheit	0.00029421956625497723
kraft	0.00029421956625497723
überzeugt	0.00029421956625497723
bleibt	0.00029421956625497723
mitbürgerinnen	0.0002876813536715333
kinder	0.0002876813536715333
bewusst	0.0002876813536715333
interesse	0.0002876813536715333
bund	0.0002876813536715333
frauen	0.0002811431410880893
stabilität	0.0002811431410880893
geburtstag	0.0002811431410880893
mal	0.0002811431410880893
engagement	0.0002811431410880893
franken	0.0002746049285046454
leisten	0.0002746049285046454
gemeinden	0.0002746049285046454
stadt	0.0002746049285046454
regionen	0.0002746049285046454
willen	0.0002746049285046454
internationale	0.00026806671592120146
ländern	0.00026806671592120146
probleme	0.00026806671592120146
heutigen	0.00026806671592120146
trotz	0.00026806671592120146
sorgen	0.00026806671592120146
minderheiten	0.00026806671592120146
rütli	0.00026806671592120146
lösung	0.0002615285033377575
bedeutung	0.0002615285033377575
föderalismus	0.0002615285033377575
stärke	0.0002615285033377575
jungen	0.0002549902907543136
bringen	0.0002549902907543136
direkten	0.0002549902907543136
kantone	0.0002549902907543136
weiterhin	0.0002549902907543136
danke	0.0002549902907543136
arbeitsplätze	0.0002549902907543136
nutzen	0.0002549902907543136
überall	0.00024845207817086965
regeln	0.00024845207817086965
gemeinde	0.00024845207817086965
setzen	0.00024845207817086965
blick	0.00024845207817086965
frei	0.00024845207817086965
glück	0.00024845207817086965
tessin	0.00024845207817086965
nämlich	0.00024845207817086965
kulturen	0.00024845207817086965
kantonen	0.0002419138655874257
gemeinsame	0.0002419138655874257
augen	0.0002419138655874257
lässt	0.0002419138655874257
einzelnen	0.0002419138655874257
region	0.0002419138655874257
ort	0.0002419138655874257
reise	0.0002419138655874257
regierung	0.0002419138655874257
gehören	0.00023537565300398177
arbeiten	0.00023537565300398177
bilateralen	0.00023537565300398177
führen	0.00023537565300398177
millionen	0.00023537565300398177
sprechen	0.00023537565300398177
direkte	0.00023537565300398177
glauben	0.00023537565300398177
vergessen	0.00023537565300398177
hilfe	0.00022883744042053784
handeln	0.00022883744042053784
bern	0.00022883744042053784
beitrag	0.00022883744042053784
vergangenheit	0.00022883744042053784
